evaluation	view	fold_id	model	family	train_n	test_n	parameters_json	centring_means_sha256
absolute	S1	component-G3-FINAL-003	gmolai_esm2_descriptor_bilinear	bilinear	648	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.520837579724634, ""1.0"": 2.795588705348426, ""10.0"": 2.2347770420087096, ""100.0"": 2.061930898227552}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	esm_if1_only	ridge	652	9	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.958798205079957, ""1.0"": 1.9587917137624384, ""10.0"": 1.9587268563601499, ""100.0"": 1.9580837881208317}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	esm_if1_knn	knn	652	9	"{""inner_RMSE"": {""1"": 2.2366767202742475, ""3"": 1.95763900888802, ""5"": 2.0285217597787106, ""10"": 1.8964602064828107}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm_if1_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.403040461207014, ""1.0"": 2.305432938762382, ""10.0"": 2.1673578338569675, ""100.0"": 2.027222100427192}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm2_esm_if1_additive_full	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.353612891552744, ""1.0"": 2.2695545918233444, ""10.0"": 2.142712295025759, ""100.0"": 2.0134814477752196}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm2_esm_if1_additive_matched	additive	652	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.897271887864201, ""1.0"": 3.55330120718675, ""10.0"": 3.0018574848620063, ""100.0"": 2.3874647820802273}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm2_esm_if1_bilinear	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.2556842964731665, ""1.0"": 2.942993741371904, ""10.0"": 2.452610647711881, ""100.0"": 2.1950520892800642}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	652	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.3239941801971638, ""1.0"": 2.8417196327216376, ""10.0"": 2.2744814485159077, ""100.0"": 1.9966044795519076}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	ecfp_esm2_esm_if1_film	film	652	9	"{""parameter_count"": 1249, ""selected_epoch"": 1, ""validation_scores"": {""0.0001"": 7.141617911689081, ""0.001"": 7.141618371818206, ""0.01"": 7.141622794998}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	gmolai_esm2_esm_if1_additive_matched	additive	648	9	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 2.7993387703993164, ""1.0"": 2.494675974790224, ""10.0"": 1.9901643125686768, ""100.0"": 1.6607454750109434}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	gmolai_esm2_esm_if1_bilinear	bilinear	648	9	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 6.574543778958405, ""1.0"": 3.4560272804266203, ""10.0"": 2.249735699425263, ""100.0"": 1.8267331557830826}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-003	gmolai_ridge	ridge	648	9	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.004110801337447, ""1.0"": 2.3867063938526756, ""10.0"": 2.0051537950868457, ""100.0"": 1.881808710851864}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	global_mean	mean	630	31	"{""mean"": 6.343228618922191}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	target_training_mean	target_mean	630	31	"{""fallback_global_mean"": 6.343228618922191}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_ridge	ridge	630	31	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.4314451062048676, ""1.0"": 2.330900740531728, ""10.0"": 2.15439272936205, ""100.0"": 1.9991567167320041}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	esm2_sequence_ridge	ridge	630	31	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.8089664901095468, ""1.0"": 1.8089806045157615, ""10.0"": 1.8091217235643164, ""100.0"": 1.810539566761647}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_additive_no_pocket	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.3520369404734156, ""1.0"": 2.2365000226414713, ""10.0"": 2.040362587012592, ""100.0"": 1.8983005951148861}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_knn	knn	630	31	"{""inner_RMSE"": {""1"": 2.4297003256626075, ""3"": 2.171057537232258, ""5"": 2.125764851686743, ""10"": 2.0457793318416533}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	esm2_sequence_knn	knn	630	31	"{""inner_RMSE"": {""1"": 2.3382891260734753, ""3"": 1.8889517094838257, ""5"": 1.8280276166647884, ""10"": 1.809237363454595}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	global_structure_knn	knn	630	31	"{""inner_RMSE"": {""1"": 2.4409226058336126, ""3"": 2.057245201055971, ""5"": 1.8611129342384267, ""10"": 1.7292717914795463}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	pocket_structure_knn	knn	630	31	"{""inner_RMSE"": {""1"": 1.973180582383232, ""3"": 1.802984333985842, ""5"": 1.6961625601862207, ""10"": 1.7100558144017406}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	descriptor_only	ridge	630	31	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 2.0748741685482526, ""1.0"": 2.072933180922068, ""10.0"": 2.0554326149669384, ""100.0"": 1.9589533144073386}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	descriptor_knn	knn	630	31	"{""inner_RMSE"": {""1"": 2.3679272962153712, ""3"": 1.9725637531892168, ""5"": 1.9233345469374619, ""10"": 1.7975099074010241}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_descriptor_additive_full	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.455906067488395, ""1.0"": 2.3715748220075645, ""10.0"": 2.2088135671838156, ""100.0"": 2.045873297682316}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_descriptor_additive_full	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.3595820208750395, ""1.0"": 2.2484028555831825, ""10.0"": 2.052978035527911, ""100.0"": 1.8997436741745992}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_descriptor_additive_matched	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.7747920604714884, ""1.0"": 3.111505908605603, ""10.0"": 2.504262042687768, ""100.0"": 2.1367274256943665}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_descriptor_bilinear	bilinear	630	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.946053933671309, ""1.0"": 2.9261541828434425, ""10.0"": 2.286636133776985, ""100.0"": 2.108537904139813}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_descriptor_bilinear_permuted	bilinear	630	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 4.007247279646382, ""1.0"": 3.0694152712624394, ""10.0"": 2.4183841622028015, ""100.0"": 2.149704204818768}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_descriptor_film	film	630	31	"{""parameter_count"": 1249, ""selected_epoch"": 103, ""validation_scores"": {""0.0001"": 4.7634694481586735, ""0.001"": 4.7634460447096485, ""0.01"": 4.763306841216304}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	gmolai_esm2_descriptor_additive_matched	additive	626	31	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 2.6524647189012276, ""1.0"": 2.420937074029184, ""10.0"": 2.12937318074256, ""100.0"": 1.9003076875572738}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	gmolai_esm2_descriptor_bilinear	bilinear	626	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.3987560891545763, ""1.0"": 2.5420411636392286, ""10.0"": 2.0860930654336367, ""100.0"": 1.9659803803244724}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	esm_if1_only	ridge	630	31	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.9546907449400392, ""1.0"": 1.9546772265010226, ""10.0"": 1.9545421775115095, ""100.0"": 1.953205082587291}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	esm_if1_knn	knn	630	31	"{""inner_RMSE"": {""1"": 2.3322104810548816, ""3"": 2.022612748250051, ""5"": 2.0005249050554403, ""10"": 1.7988012295300255}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm_if1_additive_full	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.3868000116230768, ""1.0"": 2.2909666055824296, ""10.0"": 2.10866026001701, ""100.0"": 1.952505261363164}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_esm_if1_additive_full	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.3385148375795994, ""1.0"": 2.251277083268274, ""10.0"": 2.0787612120243244, ""100.0"": 1.9352448050533764}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_esm_if1_additive_matched	additive	630	31	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.9118419041131496, ""1.0"": 3.5346115982333344, ""10.0"": 2.633549592555899, ""100.0"": 2.146320667853511}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_esm_if1_bilinear	bilinear	630	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.1342978725458255, ""1.0"": 2.766465553716941, ""10.0"": 2.1895725006104483, ""100.0"": 1.9719003556494754}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	630	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.546978067013362, ""1.0"": 2.9603867676802684, ""10.0"": 2.2434539491295107, ""100.0"": 1.953573606508397}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	ecfp_esm2_esm_if1_film	film	630	31	"{""parameter_count"": 1249, ""selected_epoch"": 1, ""validation_scores"": {""0.0001"": 7.160903661677946, ""0.001"": 7.160904680247426, ""0.01"": 7.1609145668419725}, ""weight_decay"": 0.0001}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	gmolai_esm2_esm_if1_additive_matched	additive	626	31	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.647072455971672, ""1.0"": 3.2379430955511017, ""10.0"": 2.1461464483065456, ""100.0"": 1.698705435591588}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	gmolai_esm2_esm_if1_bilinear	bilinear	626	31	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 7.1565368988663804, ""1.0"": 3.5191363085214995, ""10.0"": 2.5429802759205646, ""100.0"": 2.091359390507291}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-004	gmolai_ridge	ridge	626	31	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 4.010089351293177, ""1.0"": 2.9993787331578265, ""10.0"": 2.107159985378497, ""100.0"": 1.831456150450953}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	global_mean	mean	629	32	"{""mean"": 6.417501081872115}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	target_training_mean	target_mean	629	32	"{""fallback_global_mean"": 6.417501081872115}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_ridge	ridge	629	32	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 2.306592420129047, ""1.0"": 2.2262627238361232, ""10.0"": 2.0814363713248176, ""100.0"": 1.9632394705438654}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	esm2_sequence_ridge	ridge	629	32	"{""alpha"": 0.1, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.7619915922421707, ""1.0"": 1.7620598034698827, ""10.0"": 1.7627331663201928, ""100.0"": 1.7687844815107923}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_additive_no_pocket	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.3561822140649875, ""1.0"": 2.2404947093714376, ""10.0"": 2.053807515692058, ""100.0"": 1.918159550038414}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.4203435241258995, ""3"": 2.1085020589308807, ""5"": 2.0595019719465624, ""10"": 2.0050551120683977}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	esm2_sequence_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.144583287547581, ""3"": 1.8109994079114604, ""5"": 1.785786750934718, ""10"": 1.8079675558097719}, ""k"": 5}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	global_structure_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.4360206149194568, ""3"": 2.1337930722596226, ""5"": 1.874295558798226, ""10"": 1.7147536742973384}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	pocket_structure_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.2553154636814754, ""3"": 1.9821762050102454, ""5"": 1.7203104935678333, ""10"": 1.6826998227875791}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	descriptor_only	ridge	629	32	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 2.303174271146193, ""1.0"": 2.3008287604437525, ""10.0"": 2.2794155458507688, ""100.0"": 2.1577637647512447}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	descriptor_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.110314421923044, ""3"": 2.0100639519832275, ""5"": 1.9418697093211743, ""10"": 1.7654808221482354}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_descriptor_additive_full	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 2.3325219763179543, ""1.0"": 2.264160353636454, ""10.0"": 2.12343249810912, ""100.0"": 1.997062326835983}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_descriptor_additive_full	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 2.3401700313455125, ""1.0"": 2.2341419143445305, ""10.0"": 2.0466060674038835, ""100.0"": 1.9008488226459932}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_descriptor_additive_matched	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.667071240003267, ""1.0"": 3.15560233204168, ""10.0"": 2.5694298654897514, ""100.0"": 2.1239000329739723}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_descriptor_bilinear	bilinear	629	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.8307088418295407, ""1.0"": 3.181956951854157, ""10.0"": 2.51413938556003, ""100.0"": 2.2187178731651858}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_descriptor_bilinear_permuted	bilinear	629	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.7134719850667466, ""1.0"": 3.047195323335631, ""10.0"": 2.4106313736452525, ""100.0"": 2.01767113295067}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_descriptor_film	film	629	32	"{""parameter_count"": 1249, ""selected_epoch"": 88, ""validation_scores"": {""0.0001"": 6.024363638729871, ""0.001"": 6.024011656435672, ""0.01"": 6.020402365331481}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	gmolai_esm2_descriptor_additive_matched	additive	625	32	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.3807064763342707, ""1.0"": 2.786213197213699, ""10.0"": 2.2165081405043883, ""100.0"": 1.8289068636920036}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	gmolai_esm2_descriptor_bilinear	bilinear	625	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.2818379032244174, ""1.0"": 2.5980949585250044, ""10.0"": 2.044392776937703, ""100.0"": 1.7888157190552765}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	esm_if1_only	ridge	629	32	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.8644753149634525, ""1.0"": 1.8644675360883158, ""10.0"": 1.86438980741137, ""100.0"": 1.863618478222305}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	esm_if1_knn	knn	629	32	"{""inner_RMSE"": {""1"": 2.16569863146725, ""3"": 1.909044856630829, ""5"": 2.0072176899756347, ""10"": 1.7970080359942482}, ""k"": 10}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm_if1_additive_full	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 2.301078196033734, ""1.0"": 2.2264679985844618, ""10.0"": 2.0739962405356724, ""100.0"": 1.9170053862003187}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_esm_if1_additive_full	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 2.3103986070962375, ""1.0"": 2.2181708709796077, ""10.0"": 2.0542404495114766, ""100.0"": 1.9032694660561282}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_esm_if1_additive_matched	additive	629	32	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.8271496535498564, ""1.0"": 3.496957973600325, ""10.0"": 2.677553786363215, ""100.0"": 2.108375395878066}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_esm_if1_bilinear	bilinear	629	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.1640537251746528, ""1.0"": 2.767496437341708, ""10.0"": 2.255278165953876, ""100.0"": 1.9624925074785131}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	629	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 3.8073229887072357, ""1.0"": 3.1819668120899083, ""10.0"": 2.4650923149685564, ""100.0"": 2.1760268248734453}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	ecfp_esm2_esm_if1_film	film	629	32	"{""parameter_count"": 1249, ""selected_epoch"": 1, ""validation_scores"": {""0.0001"": 7.335772253951214, ""0.001"": 7.335771338026445, ""0.01"": 7.335762578107203}, ""weight_decay"": 0.01}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	gmolai_esm2_esm_if1_additive_matched	additive	625	32	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 3.658341065562542, ""1.0"": 3.135768795702576, ""10.0"": 2.070832355629026, ""100.0"": 1.6555635738179233}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	gmolai_esm2_esm_if1_bilinear	bilinear	625	32	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 5.950362919485695, ""1.0"": 3.5480261831699544, ""10.0"": 2.425438273739627, ""100.0"": 1.8852209558909188}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
absolute	S1	component-G3-FINAL-005	gmolai_ridge	ridge	625	32	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 3.4128080232941675, ""1.0"": 2.7037547659679575, ""10.0"": 2.0490344779668206, ""100.0"": 1.7751528638819505}}"	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
